id_producto,productos_descripcion,productos_marca,Carrefour,Coto,Día,Mejor_Precio,Dispersion_Porcentaje
7792180005182,ACEITE OLIVA CAÑUELAS EXTRA VIRGEN CLASICO PET 500 ML,CAÑUELAS,14116.0,14773.24,15215.0,14116.0,7.8
7790130000058,VINAGRE DE ALCOHOL MENOYO BOT 1 LTR,MENOYO,1850.0,1750.0,1965.0,1750.0,12.3
7794000006188,KETCHUP VEGANO HELLMANN S POU 250 GRM,HELLMANNS,2249.0,2494.0,1930.0,1930.0,29.2
7794000006058,MAYONESA CLÁSICA HELLMMANS POU 950 GRM,HELLMANNS,5919.0,5558.0,5557.0,5557.0,6.5
7794000006065,MAYONESA CLÁSICA HELLMMANS POU 237 GRM,HELLMANNS,1645.0,1598.0,1598.0,1598.0,2.9
7794000007109,MAYONESA LIVIANA HELLMANN'S POU 475 GRM,HELLMANNS,2885.0,2890.0,2240.0,2240.0,29.0
7794000006553,ADEREZO AJO HELLMANNS POU 250 GRM,HELLMANNS,3415.0,3349.0,2790.0,2790.0,22.4
7794000006164,KETCHUP VEGANO HELLMANN S POU 500 GRM,HELLMANNS,4319.0,4198.0,4197.0,4197.0,2.9
7790360720115,PICADILLO DE CARNE SWIFT LAT 90 GRM,SWIFT,1335.0,1289.0,1295.0,1289.0,3.6
7790170902503,CAFÉ TOSTADO MOLIDO PURO MORENITA PAQ 250 GRM,MORENITA,7749.0,8524.0,7749.0,7749.0,10.0
7790150007501,CAFÉ TOSTADO MOLIDO LA VIRGINIA PAQ 250 GRM,LA VIRGINIA,7869.0,8656.0,7869.0,7869.0,10.0
8445291738775,CAFÉ MEZCLA INST.MOL. NESCAFE GOLD FRA 95 GRM,NESCAFE GOLD,19775.0,19966.0,19200.0,19200.0,4.0
8445290274243,CACAO E/POLVO NESCAO PAQ 150 GRM,NESCAO,2129.0,2172.0,2075.0,2075.0,4.7
7790480089734,YERBA MATE SELECCIÓN ESPECIAL LA TRANQUERA PAQ 500 GRM,LA TRANQUERA,2289.0,2225.0,2236.0,2225.0,2.9
7790480089741, YERBA MATE TRADICIONAL  LA TRANQUERA PAQ 1 KGM,LA TRANQUERA,4419.0,4420.0,4442.0,4419.0,0.5
8445291749245,CAFÉ INSTANTANEO CAPPUCCINO NESCAFE DOLCA DOY 100 GRM,NESCAFE DOLCA,3865.0,4545.0,3884.0,3865.0,17.6
8445291749306,CAFÉ INSTANTANEO CHOCO MOCHA NESCAFE DOLCA DOY 125 GRM,NESCAFE DOLCA,5621.73,5622.0,4804.0,4804.0,17.0
8445291749672,CAFÉ INSTANTANEO CARAMEL LATTE NESCAFE DOLCA DOY 125 GRM,NESCAFE DOLCA,5621.73,5622.0,4780.0,4780.0,17.6
8445291363656,CAFÉ CAPSULA HOUSE BLEND LUNGO STARBUCKS CJA 78 GRM,STARBUCKS,16599.0,15995.0,15230.0,15230.0,9.0
7790272000831,ACEITE GIRASOL NATURA ROCIO VEGETAL AEROSOL 120 GRM,NATURA,4259.0,4429.0,4425.0,4259.0,4.0
7791866001357,MAYONESA NATURA POU 1 LTR,NATURA,5789.0,5963.0,5968.0,5789.0,3.1
7798146138178,MAYONESA ORIGINAL HEINZ  DOY 350 GRM,HEINZ,2650.0,2614.0,2628.0,2614.0,1.4
7791866004211,MOSTAZA NATURA POU 250 GRM,NATURA,1100.0,1115.0,1115.0,1100.0,1.4
7794000006072,MAYONESA CLÁSICA HELLMMANS POU 475 GRM,HELLMANNS,3065.0,2890.0,2889.0,2889.0,6.1
7790360720382,PATE DE FOIE SWIFT LAT 90 GRM,SWIFT,1335.0,1289.0,1295.0,1289.0,3.6
7792360097600,CAFE TORRADO INTENSO BONAFIDE PAQ 200 GRM,BONAFIDE,5655.0,5750.0,5655.0,5655.0,1.7
8445291586864,CAFÉ MOLIDO TORRADO NESCAFÉ DOLCA PAQ 190 GRM,NESCAFE DOLCA,7850.0,8600.0,8600.0,7850.0,9.6
7790170902008,CAFÉ TORRADO MOL.INTENSO MORENITA PAQ 500 GRM,MORENITA,12865.0,12706.0,12489.0,12489.0,3.0
8445291583719,CAFÉ TOSTADO MOLIDO INTENSO NESCAFÉ PAQ 190 GRM,NESCAFE,11040.0,11540.0,11034.0,11034.0,4.6
8445291121904,CACAO E/POLVO FORTIFICADO NESQUIK PAQ 800 GRM,NESQUIK,11670.0,11608.0,11332.0,11332.0,3.0
7613287149145,CACAO NESCAU BSA 300 GRM,NESCAO,3600.0,3780.0,3608.0,3600.0,5.0
8445291121881,CACAO E/POLVO FORTIFICADO NESQUIK PAQ 360 GRM,NESQUIK,5159.0,4892.0,4659.0,4659.0,10.7
8445291121843,CACAO E/POLVO FORTIFICADO NESQUIK PAQ 150 GRM,NESQUIK,2439.0,2508.0,2508.0,2439.0,2.8
7730241003661,YERBA MATE CANARIAS PAQ 500 GRM,CANARIAS,7300.0,6950.0,6985.0,6950.0,5.0
7790580160807,ACEITE MAIZ ARCOR BOT 900 ML,ARCOR,5580.0,5678.0,5678.0,5580.0,1.8
7791866000664,KETCHUP  NATURA POU 500 GRM  ,NATURA,3265.0,3422.0,3420.0,3265.0,4.8
8445291311510,CAFÉ INSTANTANEO TRADICIÓN NESCAFE DOY 100 GRM,NESCAFE,8459.0,8619.0,8215.0,8215.0,4.9
8445291082113,CAFÉ INSTANTANEO SUAVE NESCAFE DOLCA  FRA 100 GRM,NESCAFE DOLCA,8620.0,9051.0,8620.0,8620.0,5.0
8445291082212,CAFÉ INSTANTANEO ORIGINAL NESCAFE DOLCA FRA 170 GRM,NESCAFE DOLCA,12749.0,12374.0,11784.0,11784.0,8.2
7792360002154,CAFE MOLIDO BONAFIDE TORRADO INTENSO PAQ 125 GRM,BONAFIDE,3650.0,3650.0,3650.0,3650.0,0.0
7793704000881,YERBA MATE PLAYADITO DESPALADA PAQ 500 GRM,PLAYADITO,3290.0,3300.0,3300.0,3290.0,0.3
7792710000182,YERBA MATE AMANDA PX4 TRADICIONAL PAQ 500 GRM,AMANDA,2319.0,2259.0,2254.0,2254.0,2.9
7792710000175,YERBA MATE AMANDA PX4 TRADICIONAL PAQ 1000 GRM,AMANDA,4650.0,4515.0,4514.0,4514.0,3.0
7793704000744,MATE COCIDO PLAYADITO SIN ENSOBRAR CJA 25 UNI,PLAYADITO,1099.0,1099.0,1141.0,1099.0,3.8
7792710000090,YERBA MATE AMANDA SELECCION ESPECIAL PAQ 500 GRM,AMANDA,2600.0,2470.0,2482.0,2470.0,5.3
7790272001005,ACEITE GIRASOL . NATURA PET 900 CMQ,NATURA,4320.0,4199.0,4195.0,4195.0,3.0
7792180001641,ACEITE GIRASOL CAÑUELAS BOT 900 CC,CAÑUELAS,3700.0,3919.0,3919.0,3700.0,5.9
7790070012050,ACEITE GIRASOL COCINERO PET 900 CC,COCINERO,4100.0,3890.0,3890.0,3890.0,5.4
7790130000034,VINAGRE DE ALCOHOL MENOYO BOT 500 CC,MENOYO,1480.0,1350.0,1400.0,1350.0,9.6
8445291082137,CAFÉ INSTANTANEO SUAVE NESCAFE DOLCA  FRA 170 GRM,NESCAFE DOLCA,11785.0,12374.0,12375.0,11785.0,5.0
8445291082199,CAFÉ INSTANTANEO ORIGINAL NESCAFE DOLCA FRA 100 GRM,NESCAFE DOLCA,9399.0,9396.0,8620.0,8620.0,9.0
7792360002130,CAFE MOLIDO BONAFIDE TORRADO SUAVE PAQ 500 GRM,BONAFIDE,13350.0,13350.0,11799.0,11799.0,13.1
7792360002062,CAFE MOLIDO BONAFIDE TORRADO INTENSO PAQ 500 GRM,BONAFIDE,14150.0,13350.0,11799.0,11799.0,19.9
7790550000164,CAFE MOLIDO LA PLANTA D/CAFÉ PAQ 500 GRM,LA PLANTA D/CAF,14119.0,14124.0,12990.0,12990.0,8.7
7790550000157,CAFE MOLIDO LA PLANTA D/CAFÉ. PAQ 250 GRM,LA PLANTA D/CAF,7405.0,7193.0,7193.0,7193.0,2.9
0000080052760,CHOCOLATE KINDER BUENO TAB 43 GRM,KINDER,3245.0,3149.0,3150.0,3149.0,3.0
0000080052487,BOMBON RAFFAELLO COCO ALMENDRA PAQ 30 GRM,RAFFAELLO,3785.0,3000.0,3000.0,3000.0,26.2
7790580346614,OBLEA BLANCA BON O BON BLI 30 GRM,BON O BON,1315.0,1339.0,1380.0,1315.0,4.9
7794820902257,YOGUR BEB.ENTERO VAINILLA MILKAUT SCH 900 GRM,MILKAUT,4159.0,4045.0,3705.0,3705.0,12.3
7790950131918,AMERICADO C/VODKA DR. LEMON  BOT 1 LTR,DR.LEMON,4889.0,4200.0,3880.0,3880.0,26.0
7794820902707,YOG.BEB.DESCR.SAB.FRUTILLA MILKAUT SCH 900 GRM,MILKAUT,3820.0,4045.0,3705.0,3705.0,9.2
7790290008192,VERMOUTH ROSSO CARPANO BOT 950  ,CARPANO,9900.0,10600.0,7990.0,7990.0,32.7
7794820902714,YOG.BEB.DESCR.SAB.VAINILLA MILKAUT SCH 900 GRM,MILKAUT,3900.0,4045.0,3705.0,3705.0,9.2
7790290008291,VERMOUTH BIANCO CARPANO BOT950  ,CARPANO,10919.0,10600.0,7990.0,7990.0,36.7
7790950134896,AMERICANO C/POMELO DR. LEMON  BOT 1 LTR,DR.LEMON,4200.0,4200.0,3880.0,3880.0,8.2
7791200000626,APERITIVO CYNAR BOT 750 CC,CYNAR,11799.0,12699.0,12700.0,11799.0,7.6
7791337008229,YOG.BEB.C/PROB.P/DESCR.SAB. FRUTI.YOGURISIMO SCH 900 GRM,YOGURISIMO,6200.0,6020.0,6020.0,6020.0,3.0
7791250001857,VODKA SMIRNOFF GREEN APPLE BOT 700 CMQ,SMIRNOFF,8279.0,12285.0,12285.0,8279.0,48.4
7791250001871,VODKA SMIRNOFF RASBPERRY BOT 700 CC,SMIRNOFF,12655.0,12285.0,12346.0,12285.0,3.0
7790895642456,GASEOSA SPRITE LIMA LIMON LAT 220 CMQ,SPRITE,1000.0,1000.0,1000.0,1000.0,0.0
7791813777021,GASEOSA SEVEN UP LAT 354 CC,SEVEN UP,2100.0,2000.0,2100.0,2000.0,5.0
7791813434412,"GASEOSA SEVEN UP SIN AZUCAR BOT 1,5 LTR",SEVEN UP S/AZUC,3300.0,3700.0,3950.0,3300.0,19.7
7790895001000,GASEOSA SPRITE BOT 2.25 LTR,SPRITE,5450.0,5450.0,5450.0,5450.0,0.0
7790895064166,"GASEOSA SPRITE SIN AZUCAR  BOT 2,25 LTR",SPRITE S/AZUCAR,5450.0,5450.0,5450.0,5450.0,0.0
7791813444411,"GASEOSA LIMA LIMÓN 100 KCAL SEVEN UP BOT 1,500 CMQ",SEVEN UP,3950.0,3700.0,3950.0,3700.0,6.8
7790895003202,TONICA SCHWEPPES LAT 310 ML,SCHWEPPES,1500.0,2300.0,2300.0,1500.0,53.3
7790895006715,"GASEOSA SCHWEPPES TONICA BOT 1,5 LTR",SCHWEPPES,4429.0,4300.0,4300.0,4300.0,3.0
7790895000737,JUGO CEPITA MULTIFRUTA TTB 200 CC,CEPITA,1235.0,1200.0,1200.0,1200.0,2.9
7790070034427,NUGGETS CROCANTES D/POLLO GRANJA DEL SOL PAQ 900 GRM,GRANJA DEL SOL,21700.0,21210.0,20685.0,20685.0,4.9
7790070035950,PATITAS DE POLLO GRANJA DEL SOL PAQ 1100,PATITAS,24430.0,24430.0,24430.0,24430.0,0.0
7790070036599,PATITAS D/POLLO ORIGINAL PATITAS PAQ 400 GRM,PATITAS,8469.0,8229.0,8220.0,8220.0,3.0
7790360982445,BOCADITOS D/POLLO SWIFT PAQ 400 GRM,SWIFT,6309.0,5955.0,6250.0,5955.0,5.9
7791290796607,SUAVIZANTE D/ROPA CLÁSICO VIVERE DOY 900 ML,VIVERE,3660.0,3660.99,3650.0,3650.0,0.3
7891150105836,SUAVIZANTE D/ROPA CONCEN. BRIDGERTON COMFORT BOT 500 ML,COMFORT,7679.0,8443.99,8440.0,7679.0,10.0
7791337010420,YOG.FIRME P/DESCR.SAB.VAINILLA LA SERENISIMA POT 120 GRM,LA SERENISIMA,1210.0,1175.0,1175.0,1175.0,3.0
7791337010413,YOG.FIRME P/DESCR.SAB.FRUTILLA LA SERENISIMA POT 120 GRM,LA SERENISIMA,1210.0,1175.0,1175.0,1175.0,3.0
7791337010437,YOG.BATID.P/DESCR.SAB.DURAZNO LA SERENISIMA POT 120 GRM,LA SERENISIMA,1210.0,1175.0,1175.0,1175.0,3.0
7791337010406,YOG.CREM.SAB.FRUTILLA X4 LA SERENISIMA PAK 480 GRM,LA SERENISIMA,4335.0,4235.0,4235.0,4235.0,2.4
7791337010390,YOG.CREM.SAB.VAINILLA X4 LA SERENISIMA PAK 480 GRM,LA SERENISIMA,4239.0,4235.0,4235.0,4235.0,0.1
7791337010727,YOGUR CREM.P/DESC.SAB.NATURAL S/A LA SERENISIMA POT 120 GRM,LA SERENISIMA,1210.0,1175.0,1175.0,1175.0,3.0
7791337010444,YOG.P/DESC.NATURAL C/CEREALES LA SERENISIMA POT 159 GRM,LA SERENISIMA,2819.0,2735.0,2735.0,2735.0,3.1
7891136057029,APERITIVO APEROL BOT 750 ML,APEROL,14625.0,14199.0,10650.0,10650.0,37.3
7791337008243,YOG.BEB.C/PROB.P/DESCR.SAB. VAINI.YOGURISIMO SCH 900 GRM,YOGURISIMO,6200.0,6020.0,6020.0,6020.0,3.0
7790290001179,FERNET BRANCA BOT 450 CC,BRANCA,11445.0,11445.0,11446.0,11445.0,0.0
7790950000160,AMERICANO GANCIA BOT 950 CC.,GANCIA,10039.0,8689.0,7880.0,7880.0,27.4
7791337009400,YOG.C/PROB.ZERO LACT.SAB. CIRUELA ACTIVIA SCH 900 GRM,ACTIVIA,5850.0,5680.0,5680.0,5680.0,3.0
7791250001345,VODKA SMIRNOFF BOT 700 CC,SMIRNOFF,11519.0,11130.0,11186.0,11130.0,3.5
7790813444469,LEVADURA CALSA PAQ 2 UNI,CALSA,1080.0,999.0,999.0,999.0,8.1
7790813957280,LEVADURA FRESCA C/MASA MADRE CALSA PAQ 50 GRM,CALSA,689.0,695.0,575.0,575.0,20.9
7790813900989,LEVADURA CALSA AMASA FACIL PAQ 50 GRM,CALSA,729.0,695.0,695.0,695.0,4.9
7790813150131,LEVADURA MI PAN INSTANTANEA SOB 10 GRM,MI PAN,559.0,545.0,545.0,545.0,2.6
7790813110401,LEVADURAS . CALSA PAQ 50 GRM,CALSA,645.0,625.0,625.0,625.0,3.2
7790762754107,VINO TINTO MALBEC EL CAZADOR BOT 750 ML,EL CAZADOR,6050.0,6169.0,6201.0,6050.0,2.5
7790895641183,BEBIDA ISOTONICA POWERADE FRUTAS TROPICALES BOT 500 CC,POWERADE,2060.0,2000.0,2000.0,2000.0,3.0
7792170042258,BEBIDA ISOTONICA GATORADE COOL BLUE BOT 500 CC,GATORADE,2250.0,2200.0,2250.0,2200.0,2.3
7792170042241,BEBIDA ENERGIZANTE GATORADE FIERCE UVA BOT 500 CC,GATORADE,2300.0,2200.0,2250.0,2200.0,4.5
7792170042012,BEBIDA ISOTONICA  GATORADE NARANJA BOT 500 CC,GATORADE,2250.0,2200.0,2250.0,2200.0,2.3
7792170042005,BEBIDA ISOTONICA GATORADE MANZANA BOT 500 CC,GATORADE,2250.0,2200.0,2250.0,2200.0,2.3
7792170110704,BEBIDA ISOTONICA GATORADE COOL BLUE BOT 1.25 LTR,GATORADE,2750.0,2700.0,2750.0,2700.0,1.9
7792170110575,BEBIDA ISOTONICA GATORADE MANZANA BOT 1.25 LTR,GATORADE,2750.0,2700.0,2750.0,2700.0,1.9
7792170110568,BEBIDA ISOTONICA GATORADE FRUTAS TROPICALES BOT 1.25 LTR,GATORADE,2750.0,2700.0,2750.0,2700.0,1.9
7790070036278,ESPINACA CONG. GRANJA DEL SOL PAQ 500 GRM,GRANJA DEL SOL,4995.0,4850.0,4850.0,4850.0,3.0
7797906000700,PAPAS CORTE TRADICIONAL MC CAIN BSA 400 GRM,MC CAIN,4070.0,4350.0,2990.0,2990.0,45.5
7797906054956,PAPAS SMILES MC CAIN BSA 700 GRM,MC CAIN,12059.0,11250.0,11250.0,11250.0,7.2
7794440007035,ESCOBILLON VIRULANA CLASICO 1 UNI,VIRULANA,6632.0,7376.99,7376.0,6632.0,11.2
7791337010451,YOG.P/DESC.NATURAL C/ROCKLETS LA SERENISIMA POT 164 GRM,LA SERENISIMA,3255.0,3160.0,3160.0,3160.0,3.0
7791337010260,YOG.CREM.P/DESCR.SAB.FRUTILLA LA SERENISIMA POT 120 GRM,LA SERENISIMA,1175.0,1175.0,1175.0,1175.0,0.0
7791337010208,YOG.CREM.P/DESCR.SAB.VAINILLA LA SERENISIMA POT 120 GRM,LA SERENISIMA,1305.0,1175.0,1175.0,1175.0,11.1
7791337010307,YOG.BAT.DESC.CLÁSICO VAINILLA LA SERENISIMA POT 120 GRM,LA SERENISIMA,1210.0,1175.0,1175.0,1175.0,3.0
7791337010314,YOG.BAT.DESC.CLÁSICO FRUTILLA LA SERENISIMA POT 120 GRM,LA SERENISIMA,1210.0,1175.0,1175.0,1175.0,3.0
7791337010338,YOGUR DESCRE.FIRM.SAB.FRUTILLA LA SERENISIMA POT 190 GRM,LA SERENISIMA,1835.0,1835.0,1835.0,1835.0,0.0
7791337010291,YOG.DESCREM.NATURAL C/CEREAL LA SERENISIMA POT 159 GRM,LA SERENISIMA,2700.0,2735.0,2749.0,2700.0,1.8
7798338291537,PROD.A BASE D/YOG.BAT.ENT.SAB. VAINILLA TRES NIÑAS TTB 190 ML,TRES NIÑAS,1885.0,1770.0,1770.0,1770.0,6.5
7798338291520,PROD.A BASE D/YOG.BAT.ENT.SAB. FRUTILLA TRES NIÑAS TTB 190 ML,TRES NIÑAS,1825.0,1770.0,1770.0,1770.0,3.1
7794820902806,YOGUR 0% LACTOSA SAB.VAINILLA MILKAUT POT 120 GRM,MILKAUT,1450.0,1409.0,1409.0,1409.0,2.9
7794820902790,YOGUR 0% LACTOSA SAB.FRUTILLA MILKAUT POT 120 GRM,MILKAUT,1409.0,1409.0,1409.0,1409.0,0.0
7794820903056,YOG.BEB.ENT.0% LACT.SAB.VAIN. MILKAUT SCH 900 GRM,MILKAUT,4105.0,4105.0,4105.0,4105.0,0.0
7794820903049,YOG.BEB.ENT.0% LACT.SAB.FRUT. MILKAUT SCH 900 GRM,MILKAUT,4105.0,4105.0,4105.0,4105.0,0.0
7791337009691,YOG.BEB.P/DESCR.SAB.VAINILLA GRAN COMPRA SCH 900 GRM,GRAN COMPRA,3110.0,3020.0,3020.0,3020.0,3.0
7791337009639,YOGUR BEBIBLE SAB.FRUTILLA SER SCH 900 GRM,SER,5840.0,5510.0,5510.0,5510.0,6.0
7791337009622,YOGUR BEBIBLE SAB.VAINILLA SER SCH 900 GRM,SER,5675.0,5510.0,5510.0,5510.0,3.0
7791337009684,YOG.BEB.P/DESCR.SAB.FRUTILLA GRAN COMPRA SCH 900 GRM,GRAN COMPRA,3110.0,3020.0,3020.0,3020.0,3.0
7791337009776,YOG.BEB.SAB.NATURAL YOGURISIMO SCH 900 GRM,YOGURISIMO,6020.0,6020.0,6020.0,6020.0,0.0
7791337008663,"YOGUR ENDUL.SAB FRUTILLA DANONINO POT 80,5 GRM",DANONINO,1179.0,1145.0,1145.0,1145.0,3.0
7791337008656,"YOGUR ENDUL.SAB VAINILLA DANONINO POT 80,5 GRM",DANONINO,1145.0,1145.0,1145.0,1145.0,0.0
7790895640025,BEBIDA ISOTONICA POWERADE MOUNTAIN BLAST BOT 500 CC,POWERADE,2060.0,2000.0,2000.0,2000.0,3.0
7790895640018,BEBIDA ISOTONICA POWERADE MANZANA BOT 500 CC,POWERADE,2060.0,2000.0,2000.0,2000.0,3.0
7798290580120,JUGO MULTIFRUTA TUTTI TTB 1000CMQ,TUTTI,1605.0,1760.0,1761.0,1605.0,9.7
7798290580090,JUGO MANZANA TUTTI TTB 1000CMQ,TUTTI,1759.0,1760.0,1761.0,1759.0,0.1
7790895011221,JUGO ENERGIZ. MOUNTAIN BLAST POWERADE BOT 1500 CMQ,POWERADE,2950.0,3000.0,3000.0,2950.0,1.7
7792170042029,JUGO ENERG. FRUTAS TROPICALES GATORADE BOT 500 ML,GATORADE,2250.0,2200.0,2250.0,2200.0,2.3
7792170052264,BEBIDA ISOTONICA GATORADE COOL BLUE PET 750 CMQ,GATORADE,2700.0,2500.0,2500.0,2500.0,8.0
7792170052271,BEBIDA ISOTONICA GATORADE MANZANA BOT 750 CMQ,GATORADE,2700.0,2500.0,2500.0,2500.0,8.0
7792170052295,BEBIDA ISOTONICA GATORADE FRUTAS TROPICALES BOT 750 CMQ,GATORADE,2550.0,2500.0,2500.0,2500.0,2.0
7797906054925,PAPAS NOISETTE CLASICAS MC CAIN BSA 600 GRM,MC CAIN,9169.0,8900.0,8900.0,8900.0,3.0
7797906054864,PAPAS PRE FRITAS HORNEABLES EST.TRADIC.MC CAIN BSA 700 GRM,MC CAIN,8859.0,8850.0,8850.0,8850.0,0.1
7797906054826,PAPAS PRE FRITAS CLASIC.CORTE TRADIC. MC CAIN BSA 700 GRM,MC CAIN,6929.0,6950.0,6950.0,6929.0,0.3
7797906054819,"PAPAS PRE FRITAS CLASIC.CORTE TRADIC. MC CAIN BSA 1,400 KGM",MC CAIN,13130.0,13150.0,13130.0,13130.0,0.2
7797906055014,PAPAS PRE FRITAS BASTON + FINITAS MC CAIN BSA 700 GRM,MC CAIN,9115.0,8850.0,8850.0,8850.0,3.0
7793253092276,FIBRA ESPONJA MORTIMER PODEROSA PAQ 1 UNI,MORTIMER,1500.0,1402.99,1415.0,1402.99,6.9
7891040003167,FIBRA ESPONJA SCOTCH BRITE SANITARIA PAQ 1 UNI,SCOTCH BRITE,2295.0,2298.99,2295.0,2295.0,0.2
7891040142712,FIBRA ESPONJA CERO RAYAS NARANJA SCOTCH BRITE X 1 UNI,SCOTCH BRITE,1990.0,2298.99,2295.0,1990.0,15.5
7794440000210,ESPONJA MAPA VIRULANA MULTIONDAS PAQ 1 UNI,VIRULANA,1100.0,1165.99,1265.0,1100.0,15.0
7794440000098,FIBRA ESPONJA VIRULANA SIEMPRE LIMPIA PAQ 1 UNI,VIRULANA,885.0,1207.99,885.0,885.0,36.5
7790045826965,ARITOS FRUTALES GRANIX PAQ 130 GRM,GRANIX,1549.0,1820.0,1820.0,1549.0,17.5
7792180145376,PAN RALLADO MAMA COCINA PAQ 350 GRM,MAMA COCINA,4250.0,4210.0,4009.0,4009.0,6.0
7793890260915,TORTILLAS D/TRIGO BURRERA TIA ROSA PAQ 420 GRM,TIA ROSA,7075.0,6670.0,6670.0,6670.0,6.1
7790070336026,FIDEO TIRABUZÓN N°34 LUCCHETTI PAQ 500 GRM,LUCCHETTI,1589.0,1500.0,1500.0,1500.0,5.9
7790070336217,FIDEO MOSTACHOL N°52 MATARAZZO PAQ 500 GRM,MATARAZZO,1905.0,1850.0,1850.0,1850.0,3.0
7790070336149,FIDEO MOSTACHOL N° 51 LUCCHETTI PAQ 500 GRM,LUCCHETTI,1545.0,1500.0,1500.0,1500.0,3.0
7790070336118,FIDEO TALLARÍN N°5 LUCCHETTI PAQ 500 GRM,LUCCHETTI,1210.0,1500.0,1500.0,1210.0,24.0
7791200200866,VODKA RASPBERRY SKYY BOT 700 ML,SKYY,12599.0,12599.0,12600.0,12599.0,0.0
7791200200828,VODKA SKYY BOT 700 ML,SKYY,11299.0,11299.0,7990.0,7990.0,41.4
7791200200835,VODKA COSMIC SKYY BOT 700 ML,SKYY,12979.0,12599.0,12600.0,12599.0,3.0
7790895006029,BEBIDA ISOTONICA POWERADE MOUNTAIN BLAST BOT 995 CC,POWERADE,2469.0,2400.0,2400.0,2400.0,2.9
7790895006036,BEBIDA ISOTONICA POWERADE MANZANA BOT 995 CC,POWERADE,3330.0,2400.0,2400.0,2400.0,38.8
7790154008290,JUGO MANZANA DEL VALLE TTB 1 LTR,DEL VALLE,1890.0,1890.0,1892.0,1890.0,0.1
7790154008368,JUGO MANZANA DEL VALLE TTB 200 ML,DEL VALLE,700.0,720.0,720.0,700.0,2.9
7790154008375,JUGO NARANJA DEL VALLE TTB 200 ML,DEL VALLE,655.0,720.0,720.0,655.0,9.9
7790895647123,JUGO MULTIFRUTA MULTI VIT CEPITA TTB 1 LTR,CEPITA,2780.0,2700.0,2700.0,2700.0,3.0
7790895647017,JUGO MANZANA MULTI VIT CEPITA TTB 1 LTR,CEPITA,2760.0,2700.0,2700.0,2700.0,2.2
7790895643842,JUGO SOJA ADES NARANJA TTB 1 LT,ADES,2850.0,3100.0,3100.0,2850.0,8.8
7790895643835,JUGO SOJA ADES MANZANA TTB 1 LT,ADES,3189.0,3100.0,3100.0,3100.0,2.9
7790895643866,JUGO SOJA ADES TROPICAL TTB 1 LTR,ADES,3189.0,3100.0,3100.0,3100.0,2.9
7798290580052,JUGO NARANJA TUTTI TTB 200 CMQ,TUTTI,779.0,760.0,761.0,760.0,2.5
7797906055144,CROQUETAS D/PAPA GOLAZO MC CAIN PAQ 700 GRM,MC CAIN,12350.0,11749.0,11740.0,11740.0,5.2
7790360966841,MEDALLON SWIFT CJA 276 GRM,SWIFT,5450.0,5870.0,5030.0,5030.0,16.7
7790360967701,HAMBURGUESA TIPO CASERA SWIFT FLOWPACK 240 GRS.,SWIFT,7145.0,7639.0,6425.0,6425.0,18.9
7790360026576,HAMBURGUESA CLASICA X 4 SWIFT  ,SWIFT,8350.0,8439.0,8440.0,8350.0,1.1
7790360026606,HAMBURGUESA SWIFT DOBLE BURGUER PLUS FLOWX2,SWIFT,3819.0,4669.0,4250.0,3819.0,22.3
7790360026590,HAMBURGUESA SWIFT X12  ,SWIFT,22500.0,25629.0,22579.0,22500.0,13.9
7891040221059,FIBRA ESPONJA EXTREMA SCOTCH BRITE X 1 UNI,SCOTCH BRITE,1993.0,1877.99,1880.0,1877.99,6.1
8445290270184,CEREAL FORMAS FRUTITAS TRIX CJA 230 GRM,TRIX,6079.0,6314.0,5900.0,5900.0,7.0
7791337009677,YOG.BATIDO SAB.FRUTOS ROJOS SER POT 175 GRM,SER,3055.0,2965.0,2965.0,2965.0,3.0
7791337939813,YOG.BEB.SAB.VAINILLA SER BOT 190 GRM,SER,3179.0,3090.0,3090.0,3090.0,2.9
7791337009660,YOG.BATIDO SAB.NATURAL SER POT 175 GRM,SER,3055.0,2965.0,2965.0,2965.0,3.0
7791337009820,YOG.BEB.SAB.FRUTILLA ARÁNDANO SER BOT 190 GRM,SER,3179.0,3090.0,3090.0,3090.0,2.9
7792180145444,GALLETITAS CRACKERS QUESO PASEO PAQ 250 GRM,PASEO,1969.0,2027.0,2055.0,1969.0,4.4
7791290792043,JABÓN LIQ.P/DILUIR MATIC ALA  BOT 500 ML,ALA,10150.0,11122.99,11100.0,10150.0,9.6
7791290792036,JABÓN LIQ. MATIC ALA DOY 3 LTR,ALA,13269.0,13267.99,13250.0,13250.0,0.1
7791290792012,JABÓN LIQ. MATIC ALA DOY 800 ML,ALA,3759.0,3756.99,3750.0,3750.0,0.2
7791293049427,JABON LIQUIDO PEPINO Y ALOE SUAVE DOY 220 ML,SUAVE,1690.0,1641.99,1640.0,1640.0,3.0
7791290795112,JABON LIQUIDO FRAG.LIMÓN GRANBY DOY 800 ML,GRANBY,3100.0,2930.99,1980.0,1980.0,56.6
7790520028990,DESOD.P/INODOROS CAMP.LAVANDA GLADE CJA 25 GRM,GLADE,1725.0,1742.99,1725.0,1725.0,1.0
7790520028914,"BLOQUE ADHES.WC.ENCANTO FLORAL PATO PURIFIC CJA 24,6 GRM",PATO PURIFIC,3069.0,2771.99,2770.0,2770.0,10.8
7793008018759,CREMA CORP.HIDRAT.RESTAU.PIEL EXTR.SEC.VILLENEUVE BOT 250 ML,VILLENEUVE,5035.0,5036.0,6191.0,5035.0,23.0
